#nWings;aws;awa;alpha0;alpha1;alpha2;alpha3;center0;center1;center2;center3;backgroundMesh;profileMesh0;profileMesh1;profileMesh2;profileMesh3;targetMesh;targetCase;Account;cores;walltime;DirName;jobNameID;Cx0Mean;Cx0Var;Cy0Mean;Cy0Var;Cm0Mean;Cm0Var; Cx1Mean;Cx1Var;Cy1Mean;Cy1Var;Cm1Mean;Cm1Var; Cx2Mean;Cx2Var;Cy2Mean;Cy2Var;Cm2Mean;Cm2Var; Cx3Mean;Cx3Var;Cy3Mean;Cy3Var;Cm3Mean;Cm3Var
4;7.7;51.3;5;5;5;5;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to99/ID0;Case3_Run0to99_ID0;1.577689;0.000138;1.135077;0.000207;-0.373563;0.000142;1.010013;0.000103;0.851202;0.000192;-0.301518;0.000112;1.145782;5.6e-05;1.045185;6.8e-05;-0.398545;4.2e-05;0.715977;5.1e-05;0.726866;4.9e-05;-0.318422;1.8e-05;CONVERGED
4;7.7;51.3;0;5;5;5;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to99/ID1;Case3_Run0to99_ID1;1.916887;0.000253;1.399212;0.000284;-0.397455;0.000157;0.971505;0.000121;0.830996;0.000243;-0.297408;0.000156;1.082936;4.1e-05;1.01088;6.7e-05;-0.396422;3.3e-05;0.688466;8.1e-05;0.706288;8.6e-05;-0.31474;4.7e-05;CONVERGED
4;7.7;51.3;-5;5;5;5;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to99/ID2;Case3_Run0to99_ID2;2.184879;0.00027;1.623196;0.000295;-0.40587;0.000169;0.941502;0.000129;0.815428;0.000215;-0.294651;0.00014;1.033168;0.000123;0.981871;0.000113;-0.394788;5.4e-05;0.666369;5.6e-05;0.689706;4.6e-05;-0.311874;1.6e-05;CONVERGED
4;7.7;51.3;-10;5;5;5;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to99/ID3;Case3_Run0to99_ID3;1.06964;0.029798;1.161938;0.05906;-0.325628;0.02528;1.089219;0.001553;0.89594;0.001082;-0.31207;0.00047;1.15008;0.00748;1.045933;0.006923;-0.398997;0.002902;0.782791;0.002366;0.775058;0.002116;-0.327251;0.000782;NOTCONVERGED
4;7.7;51.3;-15;5;5;5;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to99/ID4;Case3_Run0to99_ID4;1.146847;0.057913;1.491602;0.146384;-0.404533;0.060728;1.092596;0.009217;0.895943;0.007578;-0.311557;0.004309;1.106386;0.059965;1.031253;0.059058;-0.405707;0.027278;0.793208;0.010104;0.785439;0.009586;-0.331443;0.006783;NOTCONVERGED
4;7.7;51.3;5;0;5;5;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to99/ID5;Case3_Run0to99_ID5;1.613249;0.000284;1.153748;0.000311;-0.379411;0.000218;1.325213;8.8e-05;1.128347;0.000192;-0.333429;0.000121;1.155924;9.1e-05;1.055003;8.6e-05;-0.402555;4.7e-05;0.655638;5.9e-05;0.683105;3.6e-05;-0.315728;2e-05;CONVERGED
4;7.7;51.3;0;0;5;5;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to99/ID6;Case3_Run0to99_ID6;1.955762;0.000206;1.419285;0.000242;-0.403238;0.000108;1.284586;0.000148;1.109491;6.2e-05;-0.329623;1.8e-05;1.092592;8.3e-05;1.02038;5.1e-05;-0.400389;2e-05;0.627787;0.000185;0.661328;0.000217;-0.311894;0.000147;CONVERGED
4;7.7;51.3;-5;0;5;5;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to99/ID7;Case3_Run0to99_ID7;2.225051;0.000258;1.643573;0.000362;-0.411358;0.000183;1.25392;0.000143;1.096383;0.000268;-0.327816;0.000175;1.042272;0.000105;0.990966;8.6e-05;-0.398642;3.4e-05;0.605117;5.7e-05;0.643204;4.7e-05;-0.308753;1.3e-05;CONVERGED
4;7.7;51.3;-10;0;5;5;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to99/ID8;Case3_Run0to99_ID8;1.100973;0.033747;1.194558;0.067611;-0.335166;0.029524;1.41518;0.001442;1.175392;0.001145;-0.343163;0.000417;1.154018;0.00639;1.051611;0.005864;-0.401978;0.001742;0.731715;0.002399;0.740885;0.002119;-0.326304;0.000905;NOTCONVERGED
4;7.7;51.3;-15;0;5;5;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run0to99/ID9;Case3_Run0to99_ID9;1.153676;0.054261;1.499927;0.146179;-0.409006;0.060042;1.413762;0.012013;1.171102;0.00893;-0.341672;0.004812;1.122146;0.061559;1.044665;0.060889;-0.410228;0.028503;0.736134;0.009587;0.746982;0.009463;-0.329476;0.007557;NOTCONVERGED
